Cluster_ID,Metric,Value
3,Recency,-0.28535668890206084
0,Recency,-0.7153453359576386
1,Recency,-0.8953405835622991
3,Recency,0.7346163808576817
1,Recency,-0.9153400555183724
3,Recency,-0.39535378466046445
3,Recency,-0.4153532566165378
1,Recency,-0.4453524645506479
3,Recency,-0.31535589683617093
2,Recency,0.6946174369455349
0,Recency,-0.8353421676940789
0,Recency,-0.7753437518258587
3,Recency,-0.17535959314365723
2,Recency,-0.5253503523749414
1,Recency,-0.5153506163969047
3,Recency,2.7745625203771667
0,Recency,-0.5553495603090515
3,Recency,1.0446081961768192
2,Recency,1.0746074041109293
2,Recency,-0.18535932912169392
3,Recency,-0.28535668890206084
0,Recency,-0.7153453359576386
3,Recency,2.744563312443056
3,Recency,0.8746126845501954
0,Recency,-0.8253424317160422
1,Recency,-0.8853408475842623
2,Recency,1.0446081961768192
2,Recency,-0.6353474481333451
3,Recency,-0.39535378466046445
2,Recency,-0.7453445438917486
0,Recency,-0.8253424317160422
2,Recency,-0.02536355347310686
3,Recency,1.7545894506174242
2,Recency,-0.39535378466046445
2,Recency,-0.4853514084627947
2,Recency,-0.28535668890206084
3,Recency,0.5646208692310579
1,Recency,-0.7053455999796019
3,Recency,2.1945778336510386
0,Recency,-0.6953458640015652
2,Recency,-0.345355104770281
0,Recency,-0.6853461280235285
2,Recency,-0.14536038520954717
3,Recency,0.2646287898899572
2,Recency,-0.5653492962870882
2,Recency,-0.3253556328142076
2,Recency,-0.7953432237819321
0,Recency,-0.7353448079137119
3,Recency,-0.4053535206385011
0,Recency,-0.6653466560674551
0,Recency,-0.6353474481333451
0,Recency,-0.8553416396501522
1,Recency,-0.8153426957380054
2,Recency,0.9346111004184156
1,Recency,-0.8953405835622991
0,Recency,-0.8353421676940789
3,Recency,1.6945910347492041
0,Recency,-0.8953405835622991
3,Recency,1.1746047638912962
2,Recency,0.1546316941315536
1,Recency,-0.7953432237819321
2,Recency,-0.15536012118758386
0,Recency,-0.7253450719356752
0,Recency,-0.6553469200894184
2,Recency,-0.7353448079137119
3,Recency,0.3946253576044342
3,Recency,1.6045934109468738
2,Recency,-0.13536064923151048
3,Recency,1.144605555957186
3,Recency,2.4345714971239194
3,Recency,1.6145931469249106
3,Recency,0.5546211332530212
0,Recency,-0.8253424317160422
3,Recency,-0.07536223336329032
1,Recency,-0.8453419036721156
3,Recency,1.1246060840011127
0,Recency,-0.8453419036721156
2,Recency,-0.6953458640015652
1,Recency,-0.8153426957380054
0,Recency,-0.6653466560674551
2,Recency,-0.7153453359576386
0,Recency,-0.9053403195403357
3,Recency,0.6546184930333881
1,Recency,-0.8953405835622991
3,Recency,-0.18535932912169392
0,Recency,-0.8953405835622991
1,Recency,-0.9153400555183724
0,Recency,-0.7553442798697854
2,Recency,-0.5653492962870882
3,Recency,-0.015363817495070167
2,Recency,-0.215358537055804
2,Recency,0.23462958195584713
3,Recency,1.2046039718254062
2,Recency,-0.6253477121553084
3,Recency,-0.4153532566165378
3,Recency,1.5345952591006171
0,Recency,-0.6053482401992349
2,Recency,0.16463143010959028
1,Recency,-0.8753411116062256
3,Recency,2.73456357646502
2,Recency,-0.1053614412974004
3,Recency,2.0445817939804884
1,Recency,-0.5853487682431616
2,Recency,-0.3553548407483177
1,Recency,-0.6253477121553084
0,Recency,-0.7853434878038954
3,Recency,-0.2053588010777673
2,Recency,-0.6953458640015652
0,Recency,-0.7353448079137119
3,Recency,-0.13536064923151048
1,Recency,-0.3253556328142076
0,Recency,-0.6753463920454919
0,Recency,-0.8053429597599688
3,Recency,1.6045934109468738
3,Recency,0.5446213972749846
2,Recency,-0.28535668890206084
0,Recency,-0.8453419036721156
1,Recency,-0.8153426957380054
3,Recency,1.7845886585515343
2,Recency,-0.8253424317160422
3,Recency,1.5445949950786537
3,Recency,0.03463486239511329
0,Recency,-0.7753437518258587
3,Recency,-0.42535299259457454
0,Recency,-0.6253477121553084
2,Recency,-0.24535774498991408
2,Recency,-0.5753490322651249
3,Recency,0.3546264136922874
2,Recency,0.1446319581535169
3,Recency,-0.5553495603090515
3,Recency,-0.3553548407483177
2,Recency,-0.3553548407483177
2,Recency,-0.2053588010777673
3,Recency,1.5345952591006171
0,Recency,-0.7353448079137119
3,Recency,1.0546079321548558
0,Recency,-0.7653440158478221
3,Recency,1.1946042358473694
0,Recency,-0.5353500883529781
2,Recency,-0.4653519365067213
3,Recency,0.7746153247698284
3,Recency,-0.4453524645506479
2,Recency,0.23462958195584713
3,Recency,0.5446213972749846
1,Recency,-0.7653440158478221
3,Recency,-0.4153532566165378
3,Recency,0.6646182290114249
0,Recency,-0.8053429597599688
0,Recency,-0.5653492962870882
3,Recency,-0.38535404868242773
0,Recency,-0.49535114444083134
3,Recency,0.8046145327039386
3,Recency,-0.5853487682431616
0,Recency,-0.5353500883529781
3,Recency,1.7445897146393876
1,Recency,-0.8353421676940789
0,Recency,-0.8053429597599688
1,Recency,-0.8953405835622991
1,Recency,-0.8253424317160422
0,Recency,-0.5953485042211982
2,Recency,-0.1253609132534738
2,Recency,-0.6153479761772717
0,Recency,-0.8453419036721156
3,Recency,-0.2053588010777673
0,Recency,-0.8853408475842623
2,Recency,1.6345926188809838
1,Recency,-0.8753411116062256
1,Recency,-0.7653440158478221
3,Recency,-0.02536355347310686
2,Recency,-0.2053588010777673
2,Recency,-0.3353553687922443
1,Recency,-0.8253424317160422
3,Recency,0.7746153247698284
3,Recency,1.0646076681328924
0,Recency,-0.6153479761772717
1,Recency,-0.7353448079137119
3,Recency,0.594620077165168
1,Recency,-0.8353421676940789
3,Recency,1.7745889225734977
2,Recency,-0.2753569529240241
3,Recency,1.8145878664856443
2,Recency,-0.6753463920454919
2,Recency,-0.6953458640015652
3,Recency,2.2645759854972956
0,Recency,-0.8753411116062256
0,Recency,-0.8053429597599688
2,Recency,1.8245876024636811
1,Recency,-0.6753463920454919
2,Recency,-0.5153506163969047
0,Recency,-0.8453419036721156
1,Recency,-0.8853408475842623
2,Recency,-0.215358537055804
3,Recency,1.2046039718254062
2,Recency,-0.5453498243310149
3,Recency,-0.39535378466046445
2,Recency,-0.14536038520954717
0,Recency,-0.4653519365067213
3,Recency,0.8646129485721586
3,Recency,2.8045617283112767
2,Recency,0.014635390439039907
0,Recency,-0.8253424317160422
3,Recency,0.1246324861974435
3,Recency,-0.14536038520954717
3,Recency,0.8046145327039386
1,Recency,-0.8553416396501522
2,Recency,1.2046039718254062
0,Recency,-0.7053455999796019
3,Recency,1.6445923548590207
3,Recency,1.8945857543099378
0,Recency,-0.7153453359576386
1,Recency,-0.8253424317160422
3,Recency,2.154578889738892
3,Recency,-0.24535774498991408
3,Recency,1.2246034437814797
1,Recency,-0.7453445438917486
2,Recency,0.11463275021940682
3,Recency,-0.49535114444083134
0,Recency,-0.8853408475842623
2,Recency,0.8946121565062688
3,Recency,-0.085361969341327
3,Recency,2.4145720251678457
0,Recency,-0.8353421676940789
0,Recency,-0.6153479761772717
3,Recency,1.0446081961768192
1,Recency,-0.7453445438917486
2,Recency,-0.7453445438917486
3,Recency,2.184578097673002
2,Recency,0.4946227173848011
3,Recency,1.5345952591006171
2,Recency,-0.6853461280235285
2,Recency,-0.6353474481333451
2,Recency,-0.8253424317160422
1,Recency,-0.6253477121553084
0,Recency,-0.7453445438917486
2,Recency,-0.7453445438917486
2,Recency,-0.7753437518258587
3,Recency,0.41462482956050756
3,Recency,1.5345952591006171
3,Recency,0.41462482956050756
0,Recency,-0.42535299259457454
2,Recency,0.21463010999977375
0,Recency,-0.8553416396501522
0,Recency,-0.6953458640015652
1,Recency,-0.6753463920454919
3,Recency,-0.26535721694598746
2,Recency,-0.3253556328142076
1,Recency,-0.42535299259457454
3,Recency,0.7746153247698284
2,Recency,-0.7453445438917486
2,Recency,0.3546264136922874
1,Recency,-0.7753437518258587
3,Recency,1.4645971072543602
0,Recency,-0.8953405835622991
3,Recency,1.4745968432323968
2,Recency,-0.4053535206385011
3,Recency,-0.4653519365067213
3,Recency,1.3346005395398832
1,Recency,-0.8453419036721156
0,Recency,-0.8853408475842623
2,Recency,0.724616644879645
3,Recency,1.4745968432323968
0,Recency,-0.8153426957380054
3,Recency,0.41462482956050756
1,Recency,-0.7553442798697854
1,Recency,-0.8253424317160422
0,Recency,-0.6153479761772717
3,Recency,-0.17535959314365723
0,Recency,-0.9153400555183724
0,Recency,-0.8853408475842623
3,Recency,-0.47535167248475796
1,Recency,-0.9053403195403357
3,Recency,2.6445659526626897
0,Recency,-0.7453445438917486
2,Recency,-0.23535800901187737
3,Recency,2.8045617283112767
3,Recency,2.2845754574533688
0,Recency,-0.6653466560674551
3,Recency,2.3845728172337357
1,Recency,-0.8353421676940789
3,Recency,2.3045749294094424
3,Recency,-0.2053588010777673
3,Recency,1.6745915627931307
2,Recency,-0.7453445438917486
3,Recency,2.744563312443056
2,Recency,-0.26535721694598746
3,Recency,0.6146195491212414
0,Recency,-0.6353474481333451
3,Recency,-0.22535827303384068
0,Recency,-0.7853434878038954
1,Recency,-0.9053403195403357
1,Recency,-0.9153400555183724
2,Recency,0.2746285258679939
3,Recency,-0.31535589683617093
1,Recency,-0.8953405835622991
0,Recency,-0.8953405835622991
0,Recency,-0.8153426957380054
3,Recency,-0.0053640815170334765
2,Recency,-0.3353553687922443
2,Recency,-0.05536276140721694
2,Recency,-0.6653466560674551
3,Recency,2.6445659526626897
3,Recency,-0.07536223336329032
0,Recency,-0.8253424317160422
0,Recency,-0.9153400555183724
3,Recency,1.3246008035618464
2,Recency,-0.3253556328142076
3,Recency,1.4845965792104336
3,Recency,2.2645759854972956
1,Recency,-0.9053403195403357
2,Recency,-0.4553522005286846
3,Recency,-0.04536302542918024
1,Recency,-0.8153426957380054
3,Recency,0.8346137406380486
2,Recency,-0.4053535206385011
3,Recency,2.73456357646502
3,Recency,2.2645759854972956
3,Recency,1.3346005395398832
3,Recency,2.654565688640726
3,Recency,1.4145984273641767
3,Recency,2.184578097673002
2,Recency,-0.5553495603090515
2,Recency,-0.26535721694598746
3,Recency,1.4645971072543602
3,Recency,0.20463037402173703
3,Recency,1.8445870744197546
2,Recency,1.2546026517155897
3,Recency,2.0645812659365617
0,Recency,-0.9053403195403357
2,Recency,-0.6353474481333451
0,Recency,-0.8253424317160422
2,Recency,-0.47535167248475796
2,Recency,-0.25535748096795075
3,Recency,-0.18535932912169392
2,Recency,-0.2753569529240241
2,Recency,0.41462482956050756
3,Recency,1.4545973712763234
3,Recency,0.2946279978240673
1,Recency,-0.6053482401992349
1,Recency,-0.8353421676940789
0,Recency,-0.5653492962870882
2,Recency,-0.7653440158478221
3,Recency,0.3446266777142507
3,Recency,-0.25535748096795075
3,Recency,0.5646208692310579
3,Recency,1.9045854902879746
3,Recency,0.7646155887917918
2,Recency,0.07463380630726006
3,Recency,0.4246245655385443
3,Recency,2.314574665387479
3,Recency,0.1446319581535169
3,Recency,-0.28535668890206084
2,Recency,0.5846203411871314
3,Recency,2.4545709690799926
2,Recency,-0.7053455999796019
0,Recency,-0.6853461280235285
1,Recency,-0.7653440158478221
1,Recency,-0.8553416396501522
2,Recency,-0.3553548407483177
0,Recency,-0.8853408475842623
0,Recency,-0.5453498243310149
3,Recency,-0.26535721694598746
3,Recency,-0.4553522005286846
3,Recency,2.624566480706616
3,Recency,0.7946147967259019
2,Recency,-0.3353553687922443
3,Recency,-0.42535299259457454
0,Recency,-0.7053455999796019
2,Recency,-0.49535114444083134
2,Recency,-0.6353474481333451
1,Recency,-0.8753411116062256
1,Recency,-0.6653466560674551
3,Recency,1.0846071400889659
2,Recency,-0.4153532566165378
0,Recency,-0.8253424317160422
1,Recency,-0.9053403195403357
2,Recency,-0.25535748096795075
3,Recency,-0.28535668890206084
1,Recency,-0.4153532566165378
3,Recency,1.9745836421342315
2,Recency,-0.31535589683617093
2,Recency,-0.28535668890206084
3,Recency,0.03463486239511329
3,Recency,1.8145878664856443
1,Recency,-0.9153400555183724
2,Recency,-0.17535959314365723
3,Recency,0.17463116608762697
3,Recency,1.0646076681328924
3,Recency,-0.28535668890206084
3,Recency,2.344573873321589
0,Recency,-0.8853408475842623
3,Recency,1.9145852262660112
3,Recency,-0.4853514084627947
2,Recency,-0.215358537055804
3,Recency,-0.06536249738525363
3,Recency,0.11463275021940682
3,Recency,2.4145720251678457
3,Recency,-0.39535378466046445
2,Recency,-0.5353500883529781
0,Recency,-0.6053482401992349
2,Recency,2.73456357646502
3,Recency,1.1546052919352228
3,Recency,0.6446187570553514
3,Recency,-0.38535404868242773
3,Recency,-0.26535721694598746
2,Recency,-0.11536117727543709
3,Recency,0.3746258856483608
3,Recency,-0.05536276140721694
0,Recency,-0.9153400555183724
3,Recency,-0.4653519365067213
3,Recency,2.4045722891898094
3,Recency,2.73456357646502
3,Recency,-0.2053588010777673
3,Recency,0.6546184930333881
3,Recency,2.8045617283112767
1,Recency,-0.8053429597599688
3,Recency,1.6245928829029472
0,Recency,-0.6353474481333451
1,Recency,-0.6153479761772717
1,Recency,-0.8753411116062256
0,Recency,-0.5253503523749414
3,Recency,2.694564632552873
3,Recency,2.8045617283112767
2,Recency,0.03463486239511329
2,Recency,-0.6653466560674551
3,Recency,-0.17535959314365723
2,Recency,-0.3553548407483177
0,Recency,-0.7153453359576386
2,Recency,-0.5153506163969047
2,Recency,0.44462403749461765
1,Recency,-0.8453419036721156
3,Recency,0.3646261496703241
2,Recency,-0.5253503523749414
2,Recency,0.7646155887917918
1,Recency,-0.8353421676940789
3,Recency,1.2146037078034428
1,Recency,-0.7753437518258587
3,Recency,0.7746153247698284
0,Recency,-0.5253503523749414
3,Recency,0.9346111004184156
3,Recency,1.7745889225734977
3,Recency,0.7946147967259019
0,Recency,-0.8753411116062256
0,Recency,-0.7653440158478221
2,Recency,-0.8253424317160422
3,Recency,2.3345741373435525
3,Recency,0.20463037402173703
3,Recency,1.9745836421342315
0,Recency,-0.7653440158478221
0,Recency,-0.9153400555183724
2,Recency,-0.0053640815170334765
3,Recency,0.5646208692310579
3,Recency,0.9646103083525256
0,Recency,-0.6153479761772717
2,Recency,-0.5853487682431616
3,Recency,1.7145905067052774
2,Recency,-0.085361969341327
2,Recency,-0.6653466560674551
3,Recency,0.7846150607478651
0,Recency,-0.8253424317160422
3,Recency,2.2045775696290755
2,Recency,-0.2753569529240241
3,Recency,-0.07536223336329032
0,Recency,-0.6753463920454919
2,Recency,-0.3353553687922443
3,Recency,2.3045749294094424
3,Recency,-0.5453498243310149
3,Recency,1.6145931469249106
2,Recency,-0.7353448079137119
2,Recency,-0.5953485042211982
0,Recency,-0.7753437518258587
0,Recency,-0.6553469200894184
0,Recency,-0.6953458640015652
3,Recency,1.2146037078034428
0,Recency,-0.8453419036721156
0,Recency,-0.7053455999796019
0,Recency,-0.8053429597599688
3,Recency,1.6945910347492041
3,Recency,0.3846256216263975
2,Recency,-0.37535431270439107
3,Recency,1.5645944670347272
1,Recency,-0.9053403195403357
0,Recency,-0.8353421676940789
3,Recency,1.7145905067052774
3,Recency,2.3845728172337357
3,Recency,2.2045775696290755
2,Recency,-0.6653466560674551
0,Recency,-0.6253477121553084
0,Recency,-0.6253477121553084
1,Recency,-0.9053403195403357
3,Recency,2.694564632552873
3,Recency,1.9045854902879746
3,Recency,1.6945910347492041
0,Recency,-0.6753463920454919
3,Recency,2.614566744728579
3,Recency,0.014635390439039907
0,Recency,-0.6353474481333451
3,Recency,2.4545709690799926
1,Recency,-0.7253450719356752
3,Recency,-0.07536223336329032
0,Recency,-0.8353421676940789
0,Recency,-0.4153532566165378
0,Recency,-0.42535299259457454
0,Recency,-0.9053403195403357
3,Recency,0.20463037402173703
1,Recency,-0.7853434878038954
3,Recency,-0.15536012118758386
2,Recency,-0.5253503523749414
3,Recency,0.23462958195584713
1,Recency,-0.7653440158478221
3,Recency,0.6846177009674982
1,Recency,-0.9153400555183724
2,Recency,-0.6253477121553084
3,Recency,0.004635654461003215
2,Recency,-0.6953458640015652
2,Recency,0.0246351264170766
0,Recency,-0.6453471841113817
2,Recency,-0.5953485042211982
0,Recency,-0.7153453359576386
0,Recency,-0.7453445438917486
1,Recency,-0.8953405835622991
0,Recency,-0.8453419036721156
1,Recency,-0.7653440158478221
3,Recency,2.7045643685309098
3,Recency,-0.11536117727543709
2,Recency,-0.39535378466046445
2,Recency,-0.6953458640015652
3,Recency,0.7946147967259019
2,Recency,0.9646103083525256
3,Recency,2.3845728172337357
0,Recency,-0.8053429597599688
3,Recency,0.6346190210773148
1,Recency,-0.5953485042211982
1,Recency,-0.8053429597599688
3,Recency,-0.47535167248475796
3,Recency,1.4045986913861401
2,Recency,-0.28535668890206084
0,Recency,-0.9053403195403357
2,Recency,-0.5253503523749414
0,Recency,-0.5953485042211982
3,Recency,-0.085361969341327
0,Recency,-0.6753463920454919
0,Recency,-0.9053403195403357
0,Recency,-0.5953485042211982
1,Recency,-0.7353448079137119
3,Recency,1.6145931469249106
1,Recency,-0.6953458640015652
2,Recency,-0.7053455999796019
0,Recency,-0.8453419036721156
2,Recency,-0.6753463920454919
0,Recency,-0.7353448079137119
2,Recency,0.8046145327039386
3,Recency,0.7046171729235716
0,Recency,-0.8553416396501522
0,Recency,-0.8153426957380054
3,Recency,0.21463010999977375
3,Recency,1.954584170178158
1,Recency,-0.8353421676940789
3,Recency,-0.38535404868242773
1,Recency,-0.8553416396501522
2,Recency,-0.15536012118758386
0,Recency,-0.8853408475842623
0,Recency,-0.5553495603090515
3,Recency,1.2446029157375529
3,Recency,-0.3253556328142076
3,Recency,1.8545868103977912
1,Recency,-0.8053429597599688
0,Recency,-0.6853461280235285
0,Recency,-0.6353474481333451
0,Recency,-0.8053429597599688
3,Recency,2.594567272772506
2,Recency,-0.7053455999796019
3,Recency,-0.42535299259457454
0,Recency,-0.7353448079137119
0,Recency,-0.8953405835622991
2,Recency,0.11463275021940682
1,Recency,-0.8553416396501522
0,Recency,-0.8053429597599688
1,Recency,-0.8753411116062256
0,Recency,-0.6053482401992349
2,Recency,0.854613212594122
0,Recency,-0.5453498243310149
3,Recency,0.5846203411871314
3,Recency,0.6946174369455349
3,Recency,-0.23535800901187737
2,Recency,0.2846282618460306
0,Recency,-0.6753463920454919
2,Recency,-0.6853461280235285
3,Recency,0.8446134766160853
2,Recency,-0.42535299259457454
3,Recency,1.6345926188809838
3,Recency,-0.4553522005286846
3,Recency,-0.215358537055804
2,Recency,-0.7653440158478221
2,Recency,0.08463354228529675
0,Recency,-0.5753490322651249
3,Recency,-0.39535378466046445
0,Recency,-0.6553469200894184
1,Recency,-0.8153426957380054
1,Recency,-0.8453419036721156
3,Recency,-0.13536064923151048
3,Recency,-0.4053535206385011
2,Recency,-0.5653492962870882
2,Recency,-0.31535589683617093
3,Recency,2.444571233101956
2,Recency,-0.6453471841113817
3,Recency,0.9146116284623421
3,Recency,-0.4053535206385011
1,Recency,-0.8253424317160422
0,Recency,-0.5653492962870882
1,Recency,-0.8253424317160422
2,Recency,-0.5953485042211982
0,Recency,-0.8153426957380054
2,Recency,-0.3553548407483177
0,Recency,-0.8853408475842623
1,Recency,-0.49535114444083134
3,Recency,0.4846229814067644
2,Recency,0.24462931793388382
2,Recency,0.11463275021940682
2,Recency,-0.17535959314365723
1,Recency,-0.8753411116062256
2,Recency,-0.47535167248475796
1,Recency,-0.7653440158478221
0,Recency,-0.7553442798697854
2,Recency,-0.02536355347310686
3,Recency,-0.39535378466046445
3,Recency,0.41462482956050756
1,Recency,-0.8853408475842623
2,Recency,0.1246324861974435
3,Recency,0.9946095162866356
2,Recency,0.7346163808576817
0,Recency,-0.7353448079137119
3,Recency,0.6546184930333881
3,Recency,1.114606348023076
3,Recency,2.4345714971239194
2,Recency,-0.5553495603090515
3,Recency,-0.015363817495070167
2,Recency,0.004635654461003215
0,Recency,-0.8353421676940789
3,Recency,1.5045960511665069
2,Recency,-0.47535167248475796
3,Recency,-0.6953458640015652
2,Recency,0.9746100443305623
3,Recency,-0.4853514084627947
1,Recency,-0.6753463920454919
3,Recency,2.244576513541222
3,Recency,0.1346322221754802
3,Recency,-0.4153532566165378
2,Recency,0.7546158528137551
3,Recency,-0.5253503523749414
3,Recency,1.2546026517155897
2,Recency,-0.5253503523749414
3,Recency,2.0445817939804884
1,Recency,-0.7353448079137119
2,Recency,-0.04536302542918024
2,Recency,-0.1953590650997306
3,Recency,-0.11536117727543709
2,Recency,-0.7353448079137119
3,Recency,-0.4353527285726112
3,Recency,-0.39535378466046445
2,Recency,-0.6853461280235285
0,Recency,-0.8353421676940789
2,Recency,-0.6753463920454919
3,Recency,0.24462931793388382
1,Recency,-0.8353421676940789
3,Recency,0.2746285258679939
0,Recency,-0.8853408475842623
3,Recency,1.5945936749688372
0,Recency,-0.6453471841113817
1,Recency,-0.9153400555183724
3,Recency,1.7445897146393876
2,Recency,-0.5953485042211982
0,Recency,-0.7453445438917486
3,Recency,0.7946147967259019
1,Recency,-0.9053403195403357
3,Recency,1.7245902426833142
2,Recency,0.4746232454287277
3,Recency,1.0846071400889659
2,Recency,-0.28535668890206084
2,Recency,-0.5753490322651249
2,Recency,-0.5153506163969047
3,Recency,1.9145852262660112
0,Recency,-0.8353421676940789
3,Recency,0.5046224533628378
0,Recency,-0.8053429597599688
2,Recency,0.5346216612969479
3,Recency,1.4145984273641767
1,Recency,-0.5953485042211982
0,Recency,-0.6853461280235285
0,Recency,-0.8053429597599688
2,Recency,-0.5653492962870882
3,Recency,2.724563840486983
3,Recency,1.0846071400889659
0,Recency,-0.7753437518258587
1,Recency,-0.7553442798697854
3,Recency,1.2046039718254062
2,Recency,-0.26535721694598746
3,Recency,1.1946042358473694
3,Recency,1.9045854902879746
2,Recency,0.22462984597781044
1,Recency,-0.7753437518258587
1,Recency,-0.7353448079137119
3,Recency,-0.26535721694598746
3,Recency,-0.4353527285726112
0,Recency,-0.7653440158478221
3,Recency,-0.14536038520954717
2,Recency,-0.7353448079137119
3,Recency,0.41462482956050756
0,Recency,-0.7953432237819321
3,Recency,-0.5253503523749414
2,Recency,1.4245981633422133
1,Recency,-0.8953405835622991
2,Recency,-0.5253503523749414
3,Recency,2.1245796818047817
2,Recency,-0.4153532566165378
1,Recency,-0.8253424317160422
2,Recency,-0.31535589683617093
2,Recency,-0.26535721694598746
0,Recency,-0.6753463920454919
3,Recency,1.2546026517155897
3,Recency,-0.2753569529240241
2,Recency,-0.6053482401992349
2,Recency,-0.04536302542918024
3,Recency,-0.28535668890206084
2,Recency,0.23462958195584713
1,Recency,-0.8553416396501522
0,Recency,-0.8653413756281889
3,Recency,-0.23535800901187737
3,Recency,1.5245955231225803
3,Recency,0.4046250935824709
2,Recency,1.4845965792104336
3,Recency,0.9146116284623421
0,Recency,-0.6753463920454919
2,Recency,-0.8253424317160422
0,Recency,-0.8153426957380054
2,Recency,-0.5953485042211982
2,Recency,-0.4653519365067213
2,Recency,-0.6653466560674551
3,Recency,2.654565688640726
0,Recency,-0.8253424317160422
2,Recency,-0.4853514084627947
0,Recency,-0.7753437518258587
3,Recency,0.5746206052090946
1,Recency,-0.9153400555183724
2,Recency,0.20463037402173703
2,Recency,-0.16535985716562054
3,Recency,0.1446319581535169
2,Recency,-0.4653519365067213
3,Recency,0.5046224533628378
3,Recency,-0.4153532566165378
1,Recency,-0.9153400555183724
1,Recency,-0.6953458640015652
2,Recency,-0.4653519365067213
2,Recency,-0.42535299259457454
2,Recency,2.1345794177828186
2,Recency,-0.5653492962870882
2,Recency,-0.13536064923151048
2,Recency,-0.7053455999796019
2,Recency,0.1446319581535169
2,Recency,1.1546052919352228
2,Recency,-0.7553442798697854
2,Recency,-0.28535668890206084
2,Recency,-0.4353527285726112
3,Recency,2.2745757214753324
0,Recency,-0.4853514084627947
0,Recency,-0.8953405835622991
3,Recency,2.79456199233324
3,Recency,0.7946147967259019
2,Recency,-0.36535457672635435
2,Recency,-0.1953590650997306
3,Recency,0.06463407032922336
0,Recency,-0.5453498243310149
2,Recency,-0.345355104770281
3,Recency,1.6145931469249106
2,Recency,-0.22535827303384068
2,Recency,-0.4853514084627947
3,Recency,-0.42535299259457454
3,Recency,-0.2753569529240241
1,Recency,-0.8153426957380054
2,Recency,-0.5953485042211982
3,Recency,-0.3353553687922443
2,Recency,-0.1953590650997306
3,Recency,2.114579945826745
3,Recency,-0.4653519365067213
1,Recency,-0.7453445438917486
0,Recency,-0.5453498243310149
0,Recency,-0.7353448079137119
3,Recency,0.9446108363964523
3,Recency,-0.4053535206385011
1,Recency,-0.8853408475842623
2,Recency,0.44462403749461765
1,Recency,-0.8853408475842623
0,Recency,-0.7353448079137119
2,Recency,-0.7653440158478221
2,Recency,-0.5153506163969047
1,Recency,-0.8053429597599688
0,Recency,-0.8453419036721156
0,Recency,-0.6653466560674551
2,Recency,-0.7053455999796019
2,Recency,-0.5153506163969047
3,Recency,0.08463354228529675
1,Recency,-0.8753411116062256
3,Recency,1.8445870744197546
0,Recency,-0.5953485042211982
0,Recency,-0.7753437518258587
2,Recency,-0.28535668890206084
0,Recency,-0.9053403195403357
3,Recency,2.76456278439913
2,Recency,2.1945778336510386
2,Recency,1.0646076681328924
0,Recency,-0.9053403195403357
3,Recency,0.004635654461003215
3,Recency,-0.3253556328142076
3,Recency,-0.11536117727543709
3,Recency,0.6446187570553514
3,Recency,1.3446002755179198
3,Recency,1.6045934109468738
3,Recency,0.5746206052090946
3,Recency,1.014608988242709
1,Recency,-0.9153400555183724
3,Recency,2.76456278439913
0,Recency,-0.6853461280235285
0,Recency,-0.7553442798697854
1,Recency,-0.8253424317160422
0,Recency,-0.8453419036721156
2,Recency,-0.7253450719356752
0,Recency,-0.8853408475842623
3,Recency,0.8146142686819752
1,Recency,-0.9153400555183724
3,Recency,0.854613212594122
1,Recency,-0.7653440158478221
3,Recency,1.5545947310566903
3,Recency,0.984609780308599
0,Recency,-0.7253450719356752
3,Recency,0.6146195491212414
3,Recency,0.8046145327039386
3,Recency,2.8045617283112767
3,Recency,2.8045617283112767
3,Recency,1.014608988242709
3,Recency,-0.25535748096795075
1,Recency,-0.8853408475842623
2,Recency,-0.7153453359576386
3,Recency,1.4645971072543602
3,Recency,-0.28535668890206084
2,Recency,0.19463063804370034
1,Recency,-0.02536355347310686
3,Recency,2.184578097673002
3,Recency,0.41462482956050756
3,Recency,1.8445870744197546
3,Recency,2.724563840486983
2,Recency,-0.0953617053193637
0,Recency,-0.8453419036721156
0,Recency,-0.7553442798697854
2,Recency,-0.6053482401992349
0,Recency,-0.8353421676940789
2,Recency,-0.5853487682431616
1,Recency,-0.7753437518258587
1,Recency,-0.6853461280235285
0,Recency,-0.6053482401992349
3,Recency,-0.18535932912169392
0,Recency,-0.7253450719356752
0,Recency,-0.7553442798697854
0,Recency,-0.6953458640015652
0,Recency,-0.8953405835622991
3,Recency,2.114579945826745
1,Recency,-0.7453445438917486
3,Recency,2.744563312443056
2,Recency,-0.5353500883529781
3,Recency,-0.085361969341327
3,Recency,0.724616644879645
0,Recency,-0.7553442798697854
3,Recency,-0.15536012118758386
2,Recency,-0.03536328945114355
1,Recency,-0.6753463920454919
2,Recency,-0.7053455999796019
1,Recency,-0.8953405835622991
2,Recency,0.30462773380210395
0,Recency,-0.6253477121553084
1,Recency,-0.8053429597599688
0,Recency,-0.7353448079137119
2,Recency,-0.4853514084627947
0,Recency,-0.8853408475842623
1,Recency,-0.8353421676940789
3,Recency,-0.37535431270439107
2,Recency,-0.04536302542918024
2,Recency,-0.5553495603090515
1,Recency,-0.8953405835622991
2,Recency,-0.6253477121553084
0,Recency,-0.8053429597599688
3,Recency,1.1846044998693328
2,Recency,-0.4453524645506479
0,Recency,-0.6853461280235285
2,Recency,-0.7053455999796019
3,Recency,1.5345952591006171
1,Recency,-0.8453419036721156
2,Recency,-0.5753490322651249
